,conformer,molecule_name,xyz,xyz_reduced,atom_index,attached_atom,neighboring_atoms,fragment,netcharge,multiplicity,smiles_orig,smiles_reduced
1257,-7.xyz,CSC_S1CSCSC1,"21

C      4.021280    1.491680    0.140570
S      2.331860    1.529250   -0.480890
C      2.159900   -0.221970   -0.862210
H      4.301510    2.518240    0.430820
H      4.726990    1.138970   -0.630260
H      4.111370    0.838970    1.025140
H      2.897670   -0.545160   -1.615760
H      2.282050   -0.845160    0.039630
H      1.147500   -0.385450   -1.268330
S      2.272500    0.405160    2.301260
C      0.706600    1.203860    1.888170
S     -0.380210    0.295260    0.768410
C     -0.755420   -1.093610    1.859660
S      0.626680   -2.181120    2.269160
C      1.601060   -0.995990    3.221340
H      0.159310    1.453810    2.817390
H      0.960320    2.154530    1.380930
H     -1.503350   -1.716950    1.332880
H     -1.224100   -0.720120    2.790410
H      2.467580   -1.552450    3.627460
H      1.005660   -0.627740    4.078860
","20

C      4.021280    1.491680    0.140570
S      2.331860    1.529250   -0.480890
C      2.159900   -0.221970   -0.862210
H      4.301510    2.518240    0.430820
H      4.726990    1.138970   -0.630260
H      4.111370    0.838970    1.025140
H      2.897670   -0.545160   -1.615760
H      2.282050   -0.845160    0.039630
H      1.147500   -0.385450   -1.268330
S      2.272500    0.405160    2.301260
C      0.706600    1.203860    1.888170
S     -0.380210    0.295260    0.768410
C     -0.755420   -1.093610    1.859660
S      0.626680   -2.181120    2.269160
C      1.601060   -0.995990    3.221340
H      0.960320    2.154530    1.380930
H     -1.503350   -1.716950    1.332880
H     -1.224100   -0.720120    2.790410
H      2.467580   -1.552450    3.627460
H      1.005660   -0.627740    4.078860
",15,C,"['S', 'S', 'H', 'H']",<rdkit.Chem.rdchem.Mol object at 0x00000195FA733190>,0,,[H]C([H])([H])SC([H])([H])[H].[H]C1([H])SC([H])([H])SC([H])([H])S1,[H]C([H])([H])SC([H])([H])[H].[H]C1SC([H])([H])SC([H])([H])S1
1258,1.xyz,CSC_S1CSCSC1,"21

C      4.453360    1.737120   -0.486380
S      2.763940    1.774690   -1.107840
C      2.591980    0.023470   -1.489160
H      4.733590    2.763680   -0.196130
H      5.159070    1.384410   -1.257210
H      4.543450    1.084410    0.398190
H      3.329750   -0.299720   -2.242710
H      2.714140   -0.599720   -0.587320
H      1.579580   -0.140010   -1.895280
S      2.272500    0.405160    2.301260
C      0.706600    1.203860    1.888170
S     -0.380210    0.295260    0.768410
C     -0.755420   -1.093610    1.859660
S      0.626680   -2.181120    2.269160
C      1.601060   -0.995990    3.221340
H      0.159310    1.453810    2.817390
H      0.960320    2.154530    1.380930
H     -1.503350   -1.716950    1.332880
H     -1.224100   -0.720120    2.790410
H      2.467580   -1.552450    3.627460
H      1.005660   -0.627740    4.078860
","20

C      4.453360    1.737120   -0.486380
S      2.763940    1.774690   -1.107840
C      2.591980    0.023470   -1.489160
H      5.159070    1.384410   -1.257210
H      4.543450    1.084410    0.398190
H      3.329750   -0.299720   -2.242710
H      2.714140   -0.599720   -0.587320
H      1.579580   -0.140010   -1.895280
S      2.272500    0.405160    2.301260
C      0.706600    1.203860    1.888170
S     -0.380210    0.295260    0.768410
C     -0.755420   -1.093610    1.859660
S      0.626680   -2.181120    2.269160
C      1.601060   -0.995990    3.221340
H      0.159310    1.453810    2.817390
H      0.960320    2.154530    1.380930
H     -1.503350   -1.716950    1.332880
H     -1.224100   -0.720120    2.790410
H      2.467580   -1.552450    3.627460
H      1.005660   -0.627740    4.078860
",3,C,"['S', 'H', 'H', 'H']",<rdkit.Chem.rdchem.Mol object at 0x00000195FA737AC0>,0,,[H]C([H])([H])SC([H])([H])[H].[H]C1([H])SC([H])([H])SC([H])([H])S1,[H]C([H])SC([H])([H])[H].[H]C1([H])SC([H])([H])SC([H])([H])S1
1259,1.xyz,CSC_S1CSCSC1,"21

C      4.453360    1.737120   -0.486380
S      2.763940    1.774690   -1.107840
C      2.591980    0.023470   -1.489160
H      4.733590    2.763680   -0.196130
H      5.159070    1.384410   -1.257210
H      4.543450    1.084410    0.398190
H      3.329750   -0.299720   -2.242710
H      2.714140   -0.599720   -0.587320
H      1.579580   -0.140010   -1.895280
S      2.272500    0.405160    2.301260
C      0.706600    1.203860    1.888170
S     -0.380210    0.295260    0.768410
C     -0.755420   -1.093610    1.859660
S      0.626680   -2.181120    2.269160
C      1.601060   -0.995990    3.221340
H      0.159310    1.453810    2.817390
H      0.960320    2.154530    1.380930
H     -1.503350   -1.716950    1.332880
H     -1.224100   -0.720120    2.790410
H      2.467580   -1.552450    3.627460
H      1.005660   -0.627740    4.078860
","20

C      4.453360    1.737120   -0.486380
S      2.763940    1.774690   -1.107840
C      2.591980    0.023470   -1.489160
H      4.733590    2.763680   -0.196130
H      5.159070    1.384410   -1.257210
H      4.543450    1.084410    0.398190
H      3.329750   -0.299720   -2.242710
H      2.714140   -0.599720   -0.587320
H      1.579580   -0.140010   -1.895280
S      2.272500    0.405160    2.301260
C      0.706600    1.203860    1.888170
S     -0.380210    0.295260    0.768410
C     -0.755420   -1.093610    1.859660
S      0.626680   -2.181120    2.269160
C      1.601060   -0.995990    3.221340
H      0.159310    1.453810    2.817390
H      0.960320    2.154530    1.380930
H     -1.503350   -1.716950    1.332880
H     -1.224100   -0.720120    2.790410
H      2.467580   -1.552450    3.627460
",20,C,"['S', 'S', 'H', 'H']",<rdkit.Chem.rdchem.Mol object at 0x00000195FA73CAC0>,0,,[H]C([H])([H])SC([H])([H])[H].[H]C1([H])SC([H])([H])SC([H])([H])S1,[H]C([H])([H])SC([H])([H])[H].[H]C1SC([H])([H])SC([H])([H])S1
1260,11.xyz,CSC_S1CSCSC1,"21

C      4.993460    2.043920   -1.270070
S      3.304050    2.081490   -1.891520
C      3.132080    0.330270   -2.272840
H      5.273700    3.070480   -0.979810
H      5.699170    1.691200   -2.040900
H      5.083560    1.391210   -0.385500
H      3.869850    0.007080   -3.026400
H      3.254240   -0.292920   -1.371000
H      2.119680    0.166790   -2.678960
S      2.272500    0.405160    2.301260
C      0.706600    1.203860    1.888170
S     -0.380210    0.295260    0.768410
C     -0.755420   -1.093610    1.859660
S      0.626680   -2.181120    2.269160
C      1.601060   -0.995990    3.221340
H      0.159310    1.453810    2.817390
H      0.960320    2.154530    1.380930
H     -1.503350   -1.716950    1.332880
H     -1.224100   -0.720120    2.790410
H      2.467580   -1.552450    3.627460
H      1.005660   -0.627740    4.078860
","20

C      4.993460    2.043920   -1.270070
S      3.304050    2.081490   -1.891520
C      3.132080    0.330270   -2.272840
H      5.273700    3.070480   -0.979810
H      5.083560    1.391210   -0.385500
H      3.869850    0.007080   -3.026400
H      3.254240   -0.292920   -1.371000
H      2.119680    0.166790   -2.678960
S      2.272500    0.405160    2.301260
C      0.706600    1.203860    1.888170
S     -0.380210    0.295260    0.768410
C     -0.755420   -1.093610    1.859660
S      0.626680   -2.181120    2.269160
C      1.601060   -0.995990    3.221340
H      0.159310    1.453810    2.817390
H      0.960320    2.154530    1.380930
H     -1.503350   -1.716950    1.332880
H     -1.224100   -0.720120    2.790410
H      2.467580   -1.552450    3.627460
H      1.005660   -0.627740    4.078860
",4,C,"['S', 'H', 'H', 'H']",<rdkit.Chem.rdchem.Mol object at 0x00000195FA737AC0>,0,,[H]C([H])([H])SC([H])([H])[H].[H]C1([H])SC([H])([H])SC([H])([H])S1,[H]C([H])SC([H])([H])[H].[H]C1([H])SC([H])([H])SC([H])([H])S1
1261,11.xyz,CSC_S1CSCSC1,"21

C      4.993460    2.043920   -1.270070
S      3.304050    2.081490   -1.891520
C      3.132080    0.330270   -2.272840
H      5.273700    3.070480   -0.979810
H      5.699170    1.691200   -2.040900
H      5.083560    1.391210   -0.385500
H      3.869850    0.007080   -3.026400
H      3.254240   -0.292920   -1.371000
H      2.119680    0.166790   -2.678960
S      2.272500    0.405160    2.301260
C      0.706600    1.203860    1.888170
S     -0.380210    0.295260    0.768410
C     -0.755420   -1.093610    1.859660
S      0.626680   -2.181120    2.269160
C      1.601060   -0.995990    3.221340
H      0.159310    1.453810    2.817390
H      0.960320    2.154530    1.380930
H     -1.503350   -1.716950    1.332880
H     -1.224100   -0.720120    2.790410
H      2.467580   -1.552450    3.627460
H      1.005660   -0.627740    4.078860
","20

C      4.993460    2.043920   -1.270070
S      3.304050    2.081490   -1.891520
C      3.132080    0.330270   -2.272840
H      5.273700    3.070480   -0.979810
H      5.699170    1.691200   -2.040900
H      5.083560    1.391210   -0.385500
H      3.869850    0.007080   -3.026400
H      3.254240   -0.292920   -1.371000
H      2.119680    0.166790   -2.678960
S      2.272500    0.405160    2.301260
C      0.706600    1.203860    1.888170
S     -0.380210    0.295260    0.768410
C     -0.755420   -1.093610    1.859660
S      0.626680   -2.181120    2.269160
C      1.601060   -0.995990    3.221340
H      0.159310    1.453810    2.817390
H      0.960320    2.154530    1.380930
H     -1.503350   -1.716950    1.332880
H     -1.224100   -0.720120    2.790410
H      1.005660   -0.627740    4.078860
",19,C,"['S', 'S', 'H', 'H']",<rdkit.Chem.rdchem.Mol object at 0x00000195FA73C890>,0,,[H]C([H])([H])SC([H])([H])[H].[H]C1([H])SC([H])([H])SC([H])([H])S1,[H]C([H])([H])SC([H])([H])[H].[H]C1SC([H])([H])SC([H])([H])S1
1262,-4.xyz,CSS_O,"10

C     -0.203040    2.537210    2.212260
S      1.567900    2.829840    2.387230
S      2.122940    3.239010    0.458130
H     -0.611580    2.386650    3.225690
H     -0.415750    1.637960    1.610000
H     -0.714720    3.398650    1.751060
H      2.356940    1.975700    0.043660
O      1.904540    0.245120    1.207740
H      1.953760    0.920220    1.921940
H      2.484070   -0.487030    1.518140
","9

C     -0.203040    2.537210    2.212260
S      1.567900    2.829840    2.387230
S      2.122940    3.239010    0.458130
H     -0.611580    2.386650    3.225690
H     -0.415750    1.637960    1.610000
H      2.356940    1.975700    0.043660
O      1.904540    0.245120    1.207740
H      1.953760    0.920220    1.921940
H      2.484070   -0.487030    1.518140
",5,C,"['S', 'H', 'H', 'H']",<rdkit.Chem.rdchem.Mol object at 0x00000195FA733EB0>,0,,[H]O[H].[H]SSC([H])([H])[H],[H]O[H].[H]SSC([H])[H]
1263,-4.xyz,CSS_O,"10

C     -0.203040    2.537210    2.212260
S      1.567900    2.829840    2.387230
S      2.122940    3.239010    0.458130
H     -0.611580    2.386650    3.225690
H     -0.415750    1.637960    1.610000
H     -0.714720    3.398650    1.751060
H      2.356940    1.975700    0.043660
O      1.904540    0.245120    1.207740
H      1.953760    0.920220    1.921940
H      2.484070   -0.487030    1.518140
","9

C     -0.203040    2.537210    2.212260
S      1.567900    2.829840    2.387230
S      2.122940    3.239010    0.458130
H     -0.611580    2.386650    3.225690
H     -0.415750    1.637960    1.610000
H     -0.714720    3.398650    1.751060
H      2.356940    1.975700    0.043660
O      1.904540    0.245120    1.207740
H      1.953760    0.920220    1.921940
",9,O,"['H', 'H']",<rdkit.Chem.rdchem.Mol object at 0x00000195FA7335F0>,0,,[H]O[H].[H]SSC([H])([H])[H],[H]O.[H]SSC([H])([H])[H]
1264,-4.xyz,CSS_O,"10

C     -0.203040    2.537210    2.212260
S      1.567900    2.829840    2.387230
S      2.122940    3.239010    0.458130
H     -0.611580    2.386650    3.225690
H     -0.415750    1.637960    1.610000
H     -0.714720    3.398650    1.751060
H      2.356940    1.975700    0.043660
O      1.904540    0.245120    1.207740
H      1.953760    0.920220    1.921940
H      2.484070   -0.487030    1.518140
","9

C     -0.203040    2.537210    2.212260
S      1.567900    2.829840    2.387230
S      2.122940    3.239010    0.458130
H     -0.611580    2.386650    3.225690
H     -0.415750    1.637960    1.610000
H     -0.714720    3.398650    1.751060
O      1.904540    0.245120    1.207740
H      1.953760    0.920220    1.921940
H      2.484070   -0.487030    1.518140
",6,S,"['S', 'H']",<rdkit.Chem.rdchem.Mol object at 0x00000195FA737AC0>,0,,[H]O[H].[H]SSC([H])([H])[H],[H]C([H])([H])SS.[H]O[H]
1265,-6.xyz,CSS_O,"10

C     -0.203040    2.537210    2.212260
S      1.567900    2.829840    2.387230
S      2.122940    3.239010    0.458130
H     -0.611580    2.386650    3.225690
H     -0.415750    1.637960    1.610000
H     -0.714720    3.398650    1.751060
H      2.356940    1.975700    0.043660
O      1.861680    0.434960    1.253820
H      1.910890    1.110050    1.968020
H      2.441210   -0.297200    1.564220
","9

C     -0.203040    2.537210    2.212260
S      1.567900    2.829840    2.387230
S      2.122940    3.239010    0.458130
H     -0.415750    1.637960    1.610000
H     -0.714720    3.398650    1.751060
H      2.356940    1.975700    0.043660
O      1.861680    0.434960    1.253820
H      1.910890    1.110050    1.968020
H      2.441210   -0.297200    1.564220
",3,C,"['S', 'H', 'H', 'H']",<rdkit.Chem.rdchem.Mol object at 0x00000195FA730B30>,0,,[H]O[H].[H]SSC([H])([H])[H],[H]O[H].[H]SSC([H])[H]
1266,-6.xyz,CSS_O,"10

C     -0.203040    2.537210    2.212260
S      1.567900    2.829840    2.387230
S      2.122940    3.239010    0.458130
H     -0.611580    2.386650    3.225690
H     -0.415750    1.637960    1.610000
H     -0.714720    3.398650    1.751060
H      2.356940    1.975700    0.043660
O      1.861680    0.434960    1.253820
H      1.910890    1.110050    1.968020
H      2.441210   -0.297200    1.564220
","9

C     -0.203040    2.537210    2.212260
S      1.567900    2.829840    2.387230
S      2.122940    3.239010    0.458130
H     -0.611580    2.386650    3.225690
H     -0.415750    1.637960    1.610000
H     -0.714720    3.398650    1.751060
H      2.356940    1.975700    0.043660
O      1.861680    0.434960    1.253820
H      1.910890    1.110050    1.968020
",9,O,"['H', 'H']",<rdkit.Chem.rdchem.Mol object at 0x00000195FA7335F0>,0,,[H]O[H].[H]SSC([H])([H])[H],[H]O.[H]SSC([H])([H])[H]
1267,-6.xyz,CSS_O,"10

C     -0.203040    2.537210    2.212260
S      1.567900    2.829840    2.387230
S      2.122940    3.239010    0.458130
H     -0.611580    2.386650    3.225690
H     -0.415750    1.637960    1.610000
H     -0.714720    3.398650    1.751060
H      2.356940    1.975700    0.043660
O      1.861680    0.434960    1.253820
H      1.910890    1.110050    1.968020
H      2.441210   -0.297200    1.564220
","9

C     -0.203040    2.537210    2.212260
S      1.567900    2.829840    2.387230
S      2.122940    3.239010    0.458130
H     -0.611580    2.386650    3.225690
H     -0.415750    1.637960    1.610000
H     -0.714720    3.398650    1.751060
O      1.861680    0.434960    1.253820
H      1.910890    1.110050    1.968020
H      2.441210   -0.297200    1.564220
",6,S,"['S', 'H']",<rdkit.Chem.rdchem.Mol object at 0x00000195FA730B30>,0,,[H]O[H].[H]SSC([H])([H])[H],[H]C([H])([H])SS.[H]O[H]
1268,0.xyz,CSS_O,"10

C     -0.203040    2.537210    2.212260
S      1.567900    2.829840    2.387230
S      2.122940    3.239010    0.458130
H     -0.611580    2.386650    3.225690
H     -0.415750    1.637960    1.610000
H     -0.714720    3.398650    1.751060
H      2.356940    1.975700    0.043660
O      1.990280   -0.134560    1.115580
H      2.039490    0.540540    1.829780
H      2.569810   -0.866710    1.425980
","9

C     -0.203040    2.537210    2.212260
S      1.567900    2.829840    2.387230
S      2.122940    3.239010    0.458130
H     -0.611580    2.386650    3.225690
H     -0.714720    3.398650    1.751060
H      2.356940    1.975700    0.043660
O      1.990280   -0.134560    1.115580
H      2.039490    0.540540    1.829780
H      2.569810   -0.866710    1.425980
",4,C,"['S', 'H', 'H', 'H']",<rdkit.Chem.rdchem.Mol object at 0x00000195FA7335F0>,0,,[H]O[H].[H]SSC([H])([H])[H],[H]O[H].[H]SSC([H])[H]
1269,0.xyz,CSS_O,"10

C     -0.203040    2.537210    2.212260
S      1.567900    2.829840    2.387230
S      2.122940    3.239010    0.458130
H     -0.611580    2.386650    3.225690
H     -0.415750    1.637960    1.610000
H     -0.714720    3.398650    1.751060
H      2.356940    1.975700    0.043660
O      1.990280   -0.134560    1.115580
H      2.039490    0.540540    1.829780
H      2.569810   -0.866710    1.425980
","9

C     -0.203040    2.537210    2.212260
S      1.567900    2.829840    2.387230
S      2.122940    3.239010    0.458130
H     -0.611580    2.386650    3.225690
H     -0.415750    1.637960    1.610000
H     -0.714720    3.398650    1.751060
H      2.356940    1.975700    0.043660
O      1.990280   -0.134560    1.115580
H      2.569810   -0.866710    1.425980
",8,O,"['H', 'H']",<rdkit.Chem.rdchem.Mol object at 0x00000195FA733CF0>,0,,[H]O[H].[H]SSC([H])([H])[H],[H]O.[H]SSC([H])([H])[H]
